codigo_estacion,nombre_estacion,region,nombre_region,altura,latitud,longitud,anio,mes,agua_caida
180042,"Cerro Sombrero, Arica",15,Arica y Parinacota,122,-18.51250,-70.26556,2025,7,0.0
180042,"Cerro Sombrero, Arica",15,Arica y Parinacota,122,-18.51250,-70.26556,2025,8,0.0
180042,"Cerro Sombrero, Arica",15,Arica y Parinacota,122,-18.51250,-70.26556,2025,9,0.0
180042,"Cerro Sombrero, Arica",15,Arica y Parinacota,122,-18.51250,-70.26556,2025,10,0.0
180042,"Cerro Sombrero, Arica",15,Arica y Parinacota,122,-18.51250,-70.26556,2025,11,0.0
180042,"Cerro Sombrero, Arica",15,Arica y Parinacota,122,-18.51250,-70.26556,2025,12,0.0
190010,Colchane,1,TarapacÃ¡,3700,-19.27694,-68.63972,2023,1,0.0
190010,Colchane,1,TarapacÃ¡,3700,-19.27694,-68.63972,2023,2,0.0
190010,Colchane,1,TarapacÃ¡,3700,-19.27694,-68.63972,2023,3,0.0
190010,Colchane,1,TarapacÃ¡,3700,-19.27694,-68.63972,2023,4,0.0
190010,Colchane,1,TarapacÃ¡,3700,-19.27694,-68.63972,2023,5,0.0
190010,Colchane,1,TarapacÃ¡,3700,-19.27694,-68.63972,2023,6,0.0
190010,Colchane,1,TarapacÃ¡,3700,-19.27694,-68.63972,2023,7,0.0
190010,Colchane,1,TarapacÃ¡,3700,-19.27694,-68.63972,2023,8,0.0
190010,Colchane,1,TarapacÃ¡,3700,-19.27694,-68.63972,2023,9,0.0
190010,Colchane,1,TarapacÃ¡,3700,-19.27694,-68.63972,2023,10,4.599999904632568
190010,Colchane,1,TarapacÃ¡,3700,-19.27694,-68.63972,2023,11,6.699999809265137
190010,Colchane,1,TarapacÃ¡,3700,-19.27694,-68.63972,2023,12,4.5
190010,Colchane,1,TarapacÃ¡,3700,-19.27694,-68.63972,2024,1,26.200000762939453
190010,Colchane,1,TarapacÃ¡,3700,-19.27694,-68.63972,2024,2,42.599998474121094
190010,Colchane,1,TarapacÃ¡,3700,-19.27694,-68.63972,2024,3,30.100000381469727
190010,Colchane,1,TarapacÃ¡,3700,-19.27694,-68.63972,2024,4,1.399999976158142
190010,Colchane,1,TarapacÃ¡,3700,-19.27694,-68.63972,2024,5,0.0
190010,Colchane,1,TarapacÃ¡,3700,-19.27694,-68.63972,2024,6,0.0
190010,Colchane,1,TarapacÃ¡,3700,-19.27694,-68.63972,2024,7,0.0
190010,Colchane,1,TarapacÃ¡,3700,-19.27694,-68.63972,2024,8,0.0
190010,Colchane,1,TarapacÃ¡,3700,-19.27694,-68.63972,2024,9,0.0
190010,Colchane,1,TarapacÃ¡,3700,-19.27694,-68.63972,2024,10,0.0
190010,Colchane,1,TarapacÃ¡,3700,-19.27694,-68.63972,2024,11,18.399999618530273
190010,Colchane,1,TarapacÃ¡,3700,-19.27694,-68.63972,2024,12,0.10000000149011612
190010,Colchane,1,TarapacÃ¡,3700,-19.27694,-68.63972,2025,1,26.0
190010,Colchane,1,TarapacÃ¡,3700,-19.27694,-68.63972,2025,2,5.400000095367432
190010,Colchane,1,TarapacÃ¡,3700,-19.27694,-68.63972,2025,3,5.5
190010,Colchane,1,TarapacÃ¡,3700,-19.27694,-68.63972,2025,4,0.0
190010,Colchane,1,TarapacÃ¡,3700,-19.27694,-68.63972,2025,5,0.0
190010,Colchane,1,TarapacÃ¡,3700,-19.27694,-68.63972,2025,6,0.10000000149011612
190010,Colchane,1,TarapacÃ¡,3700,-19.27694,-68.63972,2025,7,0.0
190010,Colchane,1,TarapacÃ¡,3700,-19.27694,-68.63972,2025,8,0.0
190010,Colchane,1,TarapacÃ¡,3700,-19.27694,-68.63972,2025,9,0.0
190010,Colchane,1,TarapacÃ¡,3700,-19.27694,-68.63972,2025,10,0.0
190010,Colchane,1,TarapacÃ¡,3700,-19.27694,-68.63972,2025,11,0.0
190010,Colchane,1,TarapacÃ¡,3700,-19.27694,-68.63972,2025,12,0.0
200006,Diego Aracena Iquique Ap.,1,TarapacÃ¡,48,-20.54917,-70.18111,2021,1,0.0
200006,Diego Aracena Iquique Ap.,1,TarapacÃ¡,48,-20.54917,-70.18111,2021,2,0.0
200006,Diego Aracena Iquique Ap.,1,TarapacÃ¡,48,-20.54917,-70.18111,2021,3,0.0
200006,Diego Aracena Iquique Ap.,1,TarapacÃ¡,48,-20.54917,-70.18111,2021,4,0.0
200006,Diego Aracena Iquique Ap.,1,TarapacÃ¡,48,-20.54917,-70.18111,2021,5,0.0
200006,Diego Aracena Iquique Ap.,1,TarapacÃ¡,48,-20.54917,-70.18111,2021,6,0.0
200006,Diego Aracena Iquique Ap.,1,TarapacÃ¡,48,-20.54917,-70.18111,2021,7,0.0
200006,Diego Aracena Iquique Ap.,1,TarapacÃ¡,48,-20.54917,-70.18111,2021,8,0.0
200006,Diego Aracena Iquique Ap.,1,TarapacÃ¡,48,-20.54917,-70.18111,2021,9,0.0
200006,Diego Aracena Iquique Ap.,1,TarapacÃ¡,48,-20.54917,-70.18111,2021,10,0.0
200006,Diego Aracena Iquique Ap.,1,TarapacÃ¡,48,-20.54917,-70.18111,2021,11,0.0
200006,Diego Aracena Iquique Ap.,1,TarapacÃ¡,48,-20.54917,-70.18111,2021,12,0.0
200006,Diego Aracena Iquique Ap.,1,TarapacÃ¡,48,-20.54917,-70.18111,2022,1,0.0
200006,Diego Aracena Iquique Ap.,1,TarapacÃ¡,48,-20.54917,-70.18111,2022,2,0.0
200006,Diego Aracena Iquique Ap.,1,TarapacÃ¡,48,-20.54917,-70.18111,2022,3,0.0
200006,Diego Aracena Iquique Ap.,1,TarapacÃ¡,48,-20.54917,-70.18111,2022,4,0.0
200006,Diego Aracena Iquique Ap.,1,TarapacÃ¡,48,-20.54917,-70.18111,2022,5,0.0
200006,Diego Aracena Iquique Ap.,1,TarapacÃ¡,48,-20.54917,-70.18111,2022,6,0.0
200006,Diego Aracena Iquique Ap.,1,TarapacÃ¡,48,-20.54917,-70.18111,2022,7,0.0
200006,Diego Aracena Iquique Ap.,1,TarapacÃ¡,48,-20.54917,-70.18111,2022,8,0.0
200006,Diego Aracena Iquique Ap.,1,TarapacÃ¡,48,-20.54917,-70.18111,2022,9,0.0
200006,Diego Aracena Iquique Ap.,1,TarapacÃ¡,48,-20.54917,-70.18111,2022,10,0.0
200006,Diego Aracena Iquique Ap.,1,TarapacÃ¡,48,-20.54917,-70.18111,2022,11,0.0
200006,Diego Aracena Iquique Ap.,1,TarapacÃ¡,48,-20.54917,-70.18111,2022,12,0.0
200006,Diego Aracena Iquique Ap.,1,TarapacÃ¡,48,-20.54917,-70.18111,2023,1,0.0
200006,Diego Aracena Iquique Ap.,1,TarapacÃ¡,48,-20.54917,-70.18111,2023,2,0.0
200006,Diego Aracena Iquique Ap.,1,TarapacÃ¡,48,-20.54917,-70.18111,2023,3,0.0
200006,Diego Aracena Iquique Ap.,1,TarapacÃ¡,48,-20.54917,-70.18111,2023,4,0.0
200006,Diego Aracena Iquique Ap.,1,TarapacÃ¡,48,-20.54917,-70.18111,2023,5,0.0
200006,Diego Aracena Iquique Ap.,1,TarapacÃ¡,48,-20.54917,-70.18111,2023,6,0.0
200006,Diego Aracena Iquique Ap.,1,TarapacÃ¡,48,-20.54917,-70.18111,2023,7,0.0
200006,Diego Aracena Iquique Ap.,1,TarapacÃ¡,48,-20.54917,-70.18111,2023,8,0.0
200006,Diego Aracena Iquique Ap.,1,TarapacÃ¡,48,-20.54917,-70.18111,2023,9,0.0
200006,Diego Aracena Iquique Ap.,1,TarapacÃ¡,48,-20.54917,-70.18111,2023,10,0.0
200006,Diego Aracena Iquique Ap.,1,TarapacÃ¡,48,-20.54917,-70.18111,2023,11,0.0
200006,Diego Aracena Iquique Ap.,1,TarapacÃ¡,48,-20.54917,-70.18111,2023,12,0.0
200006,Diego Aracena Iquique Ap.,1,TarapacÃ¡,48,-20.54917,-70.18111,2024,1,0.0
200006,Diego Aracena Iquique Ap.,1,TarapacÃ¡,48,-20.54917,-70.18111,2024,2,0.0
200006,Diego Aracena Iquique Ap.,1,TarapacÃ¡,48,-20.54917,-70.18111,2024,3,0.0
200006,Diego Aracena Iquique Ap.,1,TarapacÃ¡,48,-20.54917,-70.18111,2024,4,0.0
200006,Diego Aracena Iquique Ap.,1,TarapacÃ¡,48,-20.54917,-70.18111,2024,5,0.0
200006,Diego Aracena Iquique Ap.,1,TarapacÃ¡,48,-20.54917,-70.18111,2024,6,0.0
200006,Diego Aracena Iquique Ap.,1,TarapacÃ¡,48,-20.54917,-70.18111,2024,7,0.0
200006,Diego Aracena Iquique Ap.,1,TarapacÃ¡,48,-20.54917,-70.18111,2024,8,0.0
200006,Diego Aracena Iquique Ap.,1,TarapacÃ¡,48,-20.54917,-70.18111,2024,9,0.0
200006,Diego Aracena Iquique Ap.,1,TarapacÃ¡,48,-20.54917,-70.18111,2024,10,0.0
200006,Diego Aracena Iquique Ap.,1,TarapacÃ¡,48,-20.54917,-70.18111,2024,11,0.0
200006,Diego Aracena Iquique Ap.,1,TarapacÃ¡,48,-20.54917,-70.18111,2024,12,0.0
200006,Diego Aracena Iquique Ap.,1,TarapacÃ¡,48,-20.54917,-70.18111,2025,1,0.0
200006,Diego Aracena Iquique Ap.,1,TarapacÃ¡,48,-20.54917,-70.18111,2025,2,0.0
200006,Diego Aracena Iquique Ap.,1,TarapacÃ¡,48,-20.54917,-70.18111,2025,3,0.0
200006,Diego Aracena Iquique Ap.,1,TarapacÃ¡,48,-20.54917,-70.18111,2025,4,0.0
200006,Diego Aracena Iquique Ap.,1,TarapacÃ¡,48,-20.54917,-70.18111,2025,5,0.0
200006,Diego Aracena Iquique Ap.,1,TarapacÃ¡,48,-20.54917,-70.18111,2025,6,0.0
200006,Diego Aracena Iquique Ap.,1,TarapacÃ¡,48,-20.54917,-70.18111,2025,7,0.0
200006,Diego Aracena Iquique Ap.,1,TarapacÃ¡,48,-20.54917,-70.18111,2025,8,0.0
200006,Diego Aracena Iquique Ap.,1,TarapacÃ¡,48,-20.54917,-70.18111,2025,9,0.0
200006,Diego Aracena Iquique Ap.,1,TarapacÃ¡,48,-20.54917,-70.18111,2025,10,0.0
200006,Diego Aracena Iquique Ap.,1,TarapacÃ¡,48,-20.54917,-70.18111,2025,11,0.0
200006,Diego Aracena Iquique Ap.,1,TarapacÃ¡,48,-20.54917,-70.18111,2025,12,0.0
200010,"UNAP (Universidad Arturo Prat), Iquique",1,TarapacÃ¡,30,-20.27083,-70.13083,2021,1,0.0
200010,"UNAP (Universidad Arturo Prat), Iquique",1,TarapacÃ¡,30,-20.27083,-70.13083,2021,2,0.0
200010,"UNAP (Universidad Arturo Prat), Iquique",1,TarapacÃ¡,30,-20.27083,-70.13083,2021,3,0.0
200010,"UNAP (Universidad Arturo Prat), Iquique",1,TarapacÃ¡,30,-20.27083,-70.13083,2021,4,0.0
200010,"UNAP (Universidad Arturo Prat), Iquique",1,TarapacÃ¡,30,-20.27083,-70.13083,2021,5,0.0
200010,"UNAP (Universidad Arturo Prat), Iquique",1,TarapacÃ¡,30,-20.27083,-70.13083,2021,6,0.0
200010,"UNAP (Universidad Arturo Prat), Iquique",1,TarapacÃ¡,30,-20.27083,-70.13083,2021,7,0.0
200010,"UNAP (Universidad Arturo Prat), Iquique",1,TarapacÃ¡,30,-20.27083,-70.13083,2021,8,0.30000001192092896
200010,"UNAP (Universidad Arturo Prat), Iquique",1,TarapacÃ¡,30,-20.27083,-70.13083,2021,9,0.0
200010,"UNAP (Universidad Arturo Prat), Iquique",1,TarapacÃ¡,30,-20.27083,-70.13083,2021,10,0.0
200010,"UNAP (Universidad Arturo Prat), Iquique",1,TarapacÃ¡,30,-20.27083,-70.13083,2021,11,0.0
200010,"UNAP (Universidad Arturo Prat), Iquique",1,TarapacÃ¡,30,-20.27083,-70.13083,2021,12,0.0
200010,"UNAP (Universidad Arturo Prat), Iquique",1,TarapacÃ¡,30,-20.27083,-70.13083,2022,1,0.0
200010,"UNAP (Universidad Arturo Prat), Iquique",1,TarapacÃ¡,30,-20.27083,-70.13083,2022,2,0.0
200010,"UNAP (Universidad Arturo Prat), Iquique",1,TarapacÃ¡,30,-20.27083,-70.13083,2022,3,0.0
200010,"UNAP (Universidad Arturo Prat), Iquique",1,TarapacÃ¡,30,-20.27083,-70.13083,2022,4,0.0
200010,"UNAP (Universidad Arturo Prat), Iquique",1,TarapacÃ¡,30,-20.27083,-70.13083,2022,5,0.0
200010,"UNAP (Universidad Arturo Prat), Iquique",1,TarapacÃ¡,30,-20.27083,-70.13083,2022,6,0.0
200010,"UNAP (Universidad Arturo Prat), Iquique",1,TarapacÃ¡,30,-20.27083,-70.13083,2022,7,0.699999988079071
200010,"UNAP (Universidad Arturo Prat), Iquique",1,TarapacÃ¡,30,-20.27083,-70.13083,2022,8,0.0
200010,"UNAP (Universidad Arturo Prat), Iquique",1,TarapacÃ¡,30,-20.27083,-70.13083,2022,9,0.0
200010,"UNAP (Universidad Arturo Prat), Iquique",1,TarapacÃ¡,30,-20.27083,-70.13083,2022,10,0.0
200010,"UNAP (Universidad Arturo Prat), Iquique",1,TarapacÃ¡,30,-20.27083,-70.13083,2022,11,0.0
200010,"UNAP (Universidad Arturo Prat), Iquique",1,TarapacÃ¡,30,-20.27083,-70.13083,2022,12,0.0
200010,"UNAP (Universidad Arturo Prat), Iquique",1,TarapacÃ¡,30,-20.27083,-70.13083,2023,1,0.0
200010,"UNAP (Universidad Arturo Prat), Iquique",1,TarapacÃ¡,30,-20.27083,-70.13083,2023,2,0.30000001192092896
200010,"UNAP (Universidad Arturo Prat), Iquique",1,TarapacÃ¡,30,-20.27083,-70.13083,2023,3,0.0
200010,"UNAP (Universidad Arturo Prat), Iquique",1,TarapacÃ¡,30,-20.27083,-70.13083,2023,4,0.0
200010,"UNAP (Universidad Arturo Prat), Iquique",1,TarapacÃ¡,30,-20.27083,-70.13083,2023,5,0.0
200010,"UNAP (Universidad Arturo Prat), Iquique",1,TarapacÃ¡,30,-20.27083,-70.13083,2023,6,0.0
200010,"UNAP (Universidad Arturo Prat), Iquique",1,TarapacÃ¡,30,-20.27083,-70.13083,2023,7,0.0
200010,"UNAP (Universidad Arturo Prat), Iquique",1,TarapacÃ¡,30,-20.27083,-70.13083,2023,8,0.0
200010,"UNAP (Universidad Arturo Prat), Iquique",1,TarapacÃ¡,30,-20.27083,-70.13083,2023,9,0.0
200010,"UNAP (Universidad Arturo Prat), Iquique",1,TarapacÃ¡,30,-20.27083,-70.13083,2023,10,0.0
200010,"UNAP (Universidad Arturo Prat), Iquique",1,TarapacÃ¡,30,-20.27083,-70.13083,2023,11,0.0
200010,"UNAP (Universidad Arturo Prat), Iquique",1,TarapacÃ¡,30,-20.27083,-70.13083,2023,12,0.0
200010,"UNAP (Universidad Arturo Prat), Iquique",1,TarapacÃ¡,30,-20.27083,-70.13083,2024,1,0.0
200010,"UNAP (Universidad Arturo Prat), Iquique",1,TarapacÃ¡,30,-20.27083,-70.13083,2024,2,0.0
200010,"UNAP (Universidad Arturo Prat), Iquique",1,TarapacÃ¡,30,-20.27083,-70.13083,2024,3,0.0
200010,"UNAP (Universidad Arturo Prat), Iquique",1,TarapacÃ¡,30,-20.27083,-70.13083,2024,4,0.0
200010,"UNAP (Universidad Arturo Prat), Iquique",1,TarapacÃ¡,30,-20.27083,-70.13083,2024,5,0.10000000149011612
200010,"UNAP (Universidad Arturo Prat), Iquique",1,TarapacÃ¡,30,-20.27083,-70.13083,2024,6,0.0
200010,"UNAP (Universidad Arturo Prat), Iquique",1,TarapacÃ¡,30,-20.27083,-70.13083,2024,7,0.0
200010,"UNAP (Universidad Arturo Prat), Iquique",1,TarapacÃ¡,30,-20.27083,-70.13083,2024,8,0.0
200010,"UNAP (Universidad Arturo Prat), Iquique",1,TarapacÃ¡,30,-20.27083,-70.13083,2024,9,0.0
200010,"UNAP (Universidad Arturo Prat), Iquique",1,TarapacÃ¡,30,-20.27083,-70.13083,2024,10,0.0
200010,"UNAP (Universidad Arturo Prat), Iquique",1,TarapacÃ¡,30,-20.27083,-70.13083,2024,11,0.0
200010,"UNAP (Universidad Arturo Prat), Iquique",1,TarapacÃ¡,30,-20.27083,-70.13083,2024,12,0.0
200010,"UNAP (Universidad Arturo Prat), Iquique",1,TarapacÃ¡,30,-20.27083,-70.13083,2025,1,0.0
200010,"UNAP (Universidad Arturo Prat), Iquique",1,TarapacÃ¡,30,-20.27083,-70.13083,2025,2,0.0
200010,"UNAP (Universidad Arturo Prat), Iquique",1,TarapacÃ¡,30,-20.27083,-70.13083,2025,3,0.0
200010,"UNAP (Universidad Arturo Prat), Iquique",1,TarapacÃ¡,30,-20.27083,-70.13083,2025,4,0.0
200010,"UNAP (Universidad Arturo Prat), Iquique",1,TarapacÃ¡,30,-20.27083,-70.13083,2025,5,0.0
200010,"UNAP (Universidad Arturo Prat), Iquique",1,TarapacÃ¡,30,-20.27083,-70.13083,2025,6,0.0
200010,"UNAP (Universidad Arturo Prat), Iquique",1,TarapacÃ¡,30,-20.27083,-70.13083,2025,7,0.0
200010,"UNAP (Universidad Arturo Prat), Iquique",1,TarapacÃ¡,30,-20.27083,-70.13083,2025,8,0.0
200010,"UNAP (Universidad Arturo Prat), Iquique",1,TarapacÃ¡,30,-20.27083,-70.13083,2025,9,0.0
200010,"UNAP (Universidad Arturo Prat), Iquique",1,TarapacÃ¡,30,-20.27083,-70.13083,2025,10,0.0
200010,"UNAP (Universidad Arturo Prat), Iquique",1,TarapacÃ¡,30,-20.27083,-70.13083,2025,11,0.0
200010,"UNAP (Universidad Arturo Prat), Iquique",1,TarapacÃ¡,30,-20.27083,-70.13083,2025,12,0.0
220002,"El Loa, Calama Ad.",2,Antofagasta,2326,-22.49806,-68.89250,2021,1,0.0
220002,"El Loa, Calama Ad.",2,Antofagasta,2326,-22.49806,-68.89250,2021,2,0.0
220002,"El Loa, Calama Ad.",2,Antofagasta,2326,-22.49806,-68.89250,2021,3,0.0
220002,"El Loa, Calama Ad.",2,Antofagasta,2326,-22.49806,-68.89250,2021,4,0.0
220002,"El Loa, Calama Ad.",2,Antofagasta,2326,-22.49806,-68.89250,2021,5,3.200000047683716
220002,"El Loa, Calama Ad.",2,Antofagasta,2326,-22.49806,-68.89250,2021,6,0.0
220002,"El Loa, Calama Ad.",2,Antofagasta,2326,-22.49806,-68.89250,2021,7,0.0
220002,"El Loa, Calama Ad.",2,Antofagasta,2326,-22.49806,-68.89250,2021,8,0.0
220002,"El Loa, Calama Ad.",2,Antofagasta,2326,-22.49806,-68.89250,2021,9,0.0
220002,"El Loa, Calama Ad.",2,Antofagasta,2326,-22.49806,-68.89250,2021,10,0.0
220002,"El Loa, Calama Ad.",2,Antofagasta,2326,-22.49806,-68.89250,2021,11,0.0
220002,"El Loa, Calama Ad.",2,Antofagasta,2326,-22.49806,-68.89250,2021,12,3.799999952316284
220002,"El Loa, Calama Ad.",2,Antofagasta,2326,-22.49806,-68.89250,2022,1,0.0
220002,"El Loa, Calama Ad.",2,Antofagasta,2326,-22.49806,-68.89250,2022,2,0.0
220002,"El Loa, Calama Ad.",2,Antofagasta,2326,-22.49806,-68.89250,2022,3,1.2000000476837158
220002,"El Loa, Calama Ad.",2,Antofagasta,2326,-22.49806,-68.89250,2022,4,0.0
220002,"El Loa, Calama Ad.",2,Antofagasta,2326,-22.49806,-68.89250,2022,5,0.0
220002,"El Loa, Calama Ad.",2,Antofagasta,2326,-22.49806,-68.89250,2022,6,0.0
220002,"El Loa, Calama Ad.",2,Antofagasta,2326,-22.49806,-68.89250,2022,7,0.0
220002,"El Loa, Calama Ad.",2,Antofagasta,2326,-22.49806,-68.89250,2022,8,0.0
220002,"El Loa, Calama Ad.",2,Antofagasta,2326,-22.49806,-68.89250,2022,9,0.0
220002,"El Loa, Calama Ad.",2,Antofagasta,2326,-22.49806,-68.89250,2022,10,0.0
220002,"El Loa, Calama Ad.",2,Antofagasta,2326,-22.49806,-68.89250,2022,11,0.0
220002,"El Loa, Calama Ad.",2,Antofagasta,2326,-22.49806,-68.89250,2022,12,0.0
220002,"El Loa, Calama Ad.",2,Antofagasta,2326,-22.49806,-68.89250,2023,1,0.0
220002,"El Loa, Calama Ad.",2,Antofagasta,2326,-22.49806,-68.89250,2023,2,2.5999999046325684
220002,"El Loa, Calama Ad.",2,Antofagasta,2326,-22.49806,-68.89250,2023,3,0.0
220002,"El Loa, Calama Ad.",2,Antofagasta,2326,-22.49806,-68.89250,2023,4,0.0
220002,"El Loa, Calama Ad.",2,Antofagasta,2326,-22.49806,-68.89250,2023,5,0.0
220002,"El Loa, Calama Ad.",2,Antofagasta,2326,-22.49806,-68.89250,2023,6,0.0
220002,"El Loa, Calama Ad.",2,Antofagasta,2326,-22.49806,-68.89250,2023,7,0.0
220002,"El Loa, Calama Ad.",2,Antofagasta,2326,-22.49806,-68.89250,2023,8,0.0
220002,"El Loa, Calama Ad.",2,Antofagasta,2326,-22.49806,-68.89250,2023,9,0.0
220002,"El Loa, Calama Ad.",2,Antofagasta,2326,-22.49806,-68.89250,2023,10,0.0
220002,"El Loa, Calama Ad.",2,Antofagasta,2326,-22.49806,-68.89250,2023,11,0.4000000059604645
220002,"El Loa, Calama Ad.",2,Antofagasta,2326,-22.49806,-68.89250,2023,12,0.0
220002,"El Loa, Calama Ad.",2,Antofagasta,2326,-22.49806,-68.89250,2024,1,0.0
220002,"El Loa, Calama Ad.",2,Antofagasta,2326,-22.49806,-68.89250,2024,2,1.600000023841858
220002,"El Loa, Calama Ad.",2,Antofagasta,2326,-22.49806,-68.89250,2024,3,0.0
220002,"El Loa, Calama Ad.",2,Antofagasta,2326,-22.49806,-68.89250,2024,4,1.7999999523162842
220002,"El Loa, Calama Ad.",2,Antofagasta,2326,-22.49806,-68.89250,2024,5,0.0
220002,"El Loa, Calama Ad.",2,Antofagasta,2326,-22.49806,-68.89250,2024,6,0.0
220002,"El Loa, Calama Ad.",2,Antofagasta,2326,-22.49806,-68.89250,2024,7,0.0
220002,"El Loa, Calama Ad.",2,Antofagasta,2326,-22.49806,-68.89250,2024,8,0.0
220002,"El Loa, Calama Ad.",2,Antofagasta,2326,-22.49806,-68.89250,2024,9,0.0
220002,"El Loa, Calama Ad.",2,Antofagasta,2326,-22.49806,-68.89250,2024,10,0.0
220002,"El Loa, Calama Ad.",2,Antofagasta,2326,-22.49806,-68.89250,2024,11,0.0
220002,"El Loa, Calama Ad.",2,Antofagasta,2326,-22.49806,-68.89250,2024,12,0.0
220002,"El Loa, Calama Ad.",2,Antofagasta,2326,-22.49806,-68.89250,2025,1,0.0
220002,"El Loa, Calama Ad.",2,Antofagasta,2326,-22.49806,-68.89250,2025,2,0.0
220002,"El Loa, Calama Ad.",2,Antofagasta,2326,-22.49806,-68.89250,2025,3,0.0
220002,"El Loa, Calama Ad.",2,Antofagasta,2326,-22.49806,-68.89250,2025,4,0.0
220002,"El Loa, Calama Ad.",2,Antofagasta,2326,-22.49806,-68.89250,2025,5,0.0
220002,"El Loa, Calama Ad.",2,Antofagasta,2326,-22.49806,-68.89250,2025,6,4.400000095367432
220002,"El Loa, Calama Ad.",2,Antofagasta,2326,-22.49806,-68.89250,2025,7,2.5999999046325684
220002,"El Loa, Calama Ad.",2,Antofagasta,2326,-22.49806,-68.89250,2025,8,0.0
220002,"El Loa, Calama Ad.",2,Antofagasta,2326,-22.49806,-68.89250,2025,9,0.0
220002,"El Loa, Calama Ad.",2,Antofagasta,2326,-22.49806,-68.89250,2025,10,0.0
220002,"El Loa, Calama Ad.",2,Antofagasta,2326,-22.49806,-68.89250,2025,11,0.0
220002,"El Loa, Calama Ad.",2,Antofagasta,2326,-22.49806,-68.89250,2025,12,0.0
330020,"Quinta Normal, Santiago",13,Metropolitana de Santiago,520,-33.44500,-70.68278,2021,1,40.0
330020,"Quinta Normal, Santiago",13,Metropolitana de Santiago,520,-33.44500,-70.68278,2021,2,0.0
330020,"Quinta Normal, Santiago",13,Metropolitana de Santiago,520,-33.44500,-70.68278,2021,3,0.0
330020,"Quinta Normal, Santiago",13,Metropolitana de Santiago,520,-33.44500,-70.68278,2021,4,0.0
330020,"Quinta Normal, Santiago",13,Metropolitana de Santiago,520,-33.44500,-70.68278,2021,5,15.199999809265137
330020,"Quinta Normal, Santiago",13,Metropolitana de Santiago,520,-33.44500,-70.68278,2021,6,22.200000762939453
330020,"Quinta Normal, Santiago",13,Metropolitana de Santiago,520,-33.44500,-70.68278,2021,7,0.5
330020,"Quinta Normal, Santiago",13,Metropolitana de Santiago,520,-33.44500,-70.68278,2021,8,18.5
330020,"Quinta Normal, Santiago",13,Metropolitana de Santiago,520,-33.44500,-70.68278,2021,9,10.600000381469727
330020,"Quinta Normal, Santiago",13,Metropolitana de Santiago,520,-33.44500,-70.68278,2021,10,6.199999809265137
330020,"Quinta Normal, Santiago",13,Metropolitana de Santiago,520,-33.44500,-70.68278,2021,11,0.0
330020,"Quinta Normal, Santiago",13,Metropolitana de Santiago,520,-33.44500,-70.68278,2021,12,0.0
330020,"Quinta Normal, Santiago",13,Metropolitana de Santiago,520,-33.44500,-70.68278,2022,1,0.0
330020,"Quinta Normal, Santiago",13,Metropolitana de Santiago,520,-33.44500,-70.68278,2022,2,0.10000000149011612
330020,"Quinta Normal, Santiago",13,Metropolitana de Santiago,520,-33.44500,-70.68278,2022,3,0.0
330020,"Quinta Normal, Santiago",13,Metropolitana de Santiago,520,-33.44500,-70.68278,2022,4,28.799999237060547
330020,"Quinta Normal, Santiago",13,Metropolitana de Santiago,520,-33.44500,-70.68278,2022,5,0.0
330020,"Quinta Normal, Santiago",13,Metropolitana de Santiago,520,-33.44500,-70.68278,2022,6,27.5
330020,"Quinta Normal, Santiago",13,Metropolitana de Santiago,520,-33.44500,-70.68278,2022,7,69.0
330020,"Quinta Normal, Santiago",13,Metropolitana de Santiago,520,-33.44500,-70.68278,2022,8,23.100000381469727
330020,"Quinta Normal, Santiago",13,Metropolitana de Santiago,520,-33.44500,-70.68278,2022,9,8.100000381469727
330020,"Quinta Normal, Santiago",13,Metropolitana de Santiago,520,-33.44500,-70.68278,2022,10,0.0
330020,"Quinta Normal, Santiago",13,Metropolitana de Santiago,520,-33.44500,-70.68278,2022,11,4.300000190734863
330020,"Quinta Normal, Santiago",13,Metropolitana de Santiago,520,-33.44500,-70.68278,2022,12,0.10000000149011612
330020,"Quinta Normal, Santiago",13,Metropolitana de Santiago,520,-33.44500,-70.68278,2023,1,0.0
330020,"Quinta Normal, Santiago",13,Metropolitana de Santiago,520,-33.44500,-70.68278,2023,2,0.0
330020,"Quinta Normal, Santiago",13,Metropolitana de Santiago,520,-33.44500,-70.68278,2023,3,0.0
330020,"Quinta Normal, Santiago",13,Metropolitana de Santiago,520,-33.44500,-70.68278,2023,4,8.600000381469727
330020,"Quinta Normal, Santiago",13,Metropolitana de Santiago,520,-33.44500,-70.68278,2023,5,5.0
330020,"Quinta Normal, Santiago",13,Metropolitana de Santiago,520,-33.44500,-70.68278,2023,6,51.900001525878906
330020,"Quinta Normal, Santiago",13,Metropolitana de Santiago,520,-33.44500,-70.68278,2023,7,45.70000076293945
330020,"Quinta Normal, Santiago",13,Metropolitana de Santiago,520,-33.44500,-70.68278,2023,8,89.80000305175781
330020,"Quinta Normal, Santiago",13,Metropolitana de Santiago,520,-33.44500,-70.68278,2023,9,76.80000305175781
330020,"Quinta Normal, Santiago",13,Metropolitana de Santiago,520,-33.44500,-70.68278,2023,10,4.5
330020,"Quinta Normal, Santiago",13,Metropolitana de Santiago,520,-33.44500,-70.68278,2023,11,28.399999618530273
330020,"Quinta Normal, Santiago",13,Metropolitana de Santiago,520,-33.44500,-70.68278,2023,12,0.0
